customer_id,customer_name,segment,region,city,order_count,total_spent,avg_order_value,last_purchase_date
243,christopher jones,consumer,north america,unknown,1,576.16,576.16,2025-05-06
1631,thomas weber,home office,middle east & africa,unknown,1,575.80,575.80,2025-05-30
1333,patricia zhang,corporate,north america,unknown,1,574.90,574.90,2025-05-29
750,jessica moreau,corporate,europe,unknown,1,573.79,573.79,2024-11-30
973,lucas nilsson,consumer,europe,unknown,1,570.36,570.36,2024-10-03
1610,thomas hassan,corporate,middle east & africa,unknown,1,570.15,570.15,2025-09-29
652,ivan williams,corporate,asia pacific,unknown,1,568.75,568.75,2024-10-04
322,diego kim,consumer,europe,unknown,1,568.40,568.40,2025-01-12
1217,olga yamamoto,corporate,europe,unknown,1,567.96,567.96,2025-08-16
1165,noah clark,corporate,middle east & africa,unknown,1,562.65,562.65,2024-03-05
528,hanna müller,consumer,middle east & africa,unknown,1,561.48,561.48,2024-03-16
424,fatima fischer,corporate,north america,unknown,1,561.08,561.08,2025-11-18
349,elizabeth miller,home office,north america,unknown,1,560.56,560.56,2025-08-31
619,isabella sato,consumer,south america,unknown,1,557.88,557.88,2025-11-01
173,barbara singh,consumer,north america,unknown,1,557.76,557.76,2025-01-26
1161,nadia zhang,consumer,asia pacific,unknown,2,556.05,278.03,2024-06-23
170,barbara sato,consumer,north america,unknown,1,555.27,555.27,2024-03-17
1502,sakura thomas,corporate,south america,unknown,1,554.61,554.61,2023-02-04
1139,nadia harris,corporate,asia pacific,unknown,1,553.25,553.25,2024-03-07
387,emma pereira,consumer,north america,unknown,2,551.95,275.98,2023-06-23
1292,oscar martinez,corporate,asia pacific,unknown,1,548.10,548.10,2025-02-17
826,karen smith,consumer,europe,unknown,1,547.75,547.75,2023-12-13
1177,noah oliveira,consumer,europe,unknown,1,547.53,547.53,2023-08-01
1403,raj johnson,consumer,asia pacific,unknown,1,545.34,545.34,2024-11-26
943,linda kumar,consumer,north america,unknown,1,544.20,544.20,2023-11-26
97,amir williams,consumer,north america,unknown,1,543.78,543.78,2025-10-07
895,li khan,home office,europe,unknown,1,543.41,543.41,2024-06-02
1759,zara patel,corporate,middle east & africa,unknown,1,542.43,542.43,2023-04-22
713,jennifer costa,consumer,north america,unknown,1,540.30,540.30,2023-05-16
1073,mia costa,consumer,europe,unknown,1,539.30,539.30,2024-10-06
598,ingrid weber,corporate,north america,unknown,1,537.30,537.30,2023-09-13
1,ahmed ali,consumer,north america,unknown,1,535.92,535.92,2024-12-13
1209,olga suzuki,consumer,north america,unknown,1,529.98,529.98,2024-06-20
1182,noah tanaka,consumer,asia pacific,unknown,1,529.38,529.38,2025-06-28
1433,richard leroy,corporate,asia pacific,unknown,1,528.56,528.56,2025-06-05
751,jessica müller,consumer,asia pacific,unknown,1,526.75,526.75,2024-11-25
1561,sophie martinez,corporate,europe,unknown,1,524.44,524.44,2023-10-10
947,linda nilsson,consumer,europe,unknown,1,523.65,523.65,2025-12-31
1636,wei chen,consumer,middle east & africa,unknown,1,523.38,523.38,2023-03-17
1142,nadia laurent,consumer,asia pacific,unknown,1,521.80,521.80,2024-03-31
461,felix kim,corporate,north america,unknown,1,519.20,519.20,2023-10-05
246,christopher leroy,corporate,europe,unknown,1,516.40,516.40,2023-11-13
337,diego weber,home office,europe,unknown,1,514.80,514.80,2025-04-10
645,ivan pereira,home office,middle east & africa,unknown,1,514.36,514.36,2023-08-24
1750,zara kim,corporate,north america,unknown,1,513.12,513.12,2023-06-05
1465,robert martinez,consumer,north america,unknown,1,513.04,513.04,2025-12-07
1522,sarah leroy,corporate,north america,unknown,1,510.95,510.95,2025-05-07
329,diego robinson,corporate,asia pacific,unknown,1,509.80,509.80,2023-11-06
305,david schmidt,consumer,europe,unknown,1,507.00,507.00,2024-10-31
1341,pierre jackson,corporate,south america,unknown,1,506.76,506.76,2024-06-18
1032,maria yamamoto,consumer,asia pacific,unknown,2,506.00,253.00,2025-05-31
1437,richard müller,consumer,north america,unknown,1,505.36,505.36,2023-04-05
693,james johansson,corporate,europe,unknown,1,505.12,505.12,2024-12-02
639,ivan martinez,home office,asia pacific,unknown,1,503.31,503.31,2024-08-10
147,ayumi thomas,consumer,middle east & africa,unknown,1,500.00,500.00,2024-09-15
494,giulia johnson,corporate,asia pacific,unknown,1,499.89,499.89,2023-12-17
1641,wei harris,consumer,asia pacific,unknown,1,496.80,496.80,2023-06-12
471,felix robinson,corporate,asia pacific,unknown,1,494.79,494.79,2025-10-10
595,ingrid schmidt,consumer,europe,unknown,1,493.80,493.80,2023-02-26
86,amir khan,consumer,asia pacific,unknown,1,493.12,493.12,2024-03-21
549,hans fischer,corporate,north america,unknown,1,489.56,489.56,2023-04-13
1640,wei harris,corporate,asia pacific,unknown,1,488.43,488.43,2025-05-30
730,jennifer romano,corporate,europe,unknown,1,486.54,486.54,2023-11-14
1466,robert park,consumer,north america,unknown,2,486.40,243.20,2025-10-22
756,jessica patel,home office,north america,unknown,1,485.64,485.64,2024-03-28
1039,mary davis,consumer,south america,unknown,1,485.00,485.00,2023-01-20
1659,wei rodriguez,consumer,asia pacific,unknown,1,484.50,484.50,2024-04-28
120,ayumi clark,home office,north america,unknown,1,479.86,479.86,2025-02-28
441,fatima smith,consumer,south america,unknown,1,479.70,479.70,2024-05-28
1141,nadia johansson,home office,middle east & africa,unknown,1,478.64,478.64,2024-03-13
573,hans sharma,consumer,middle east & africa,unknown,1,477.96,477.96,2025-04-16
1521,sarah kim,corporate,europe,unknown,1,475.65,475.65,2023-06-12
706,james tanaka,consumer,middle east & africa,unknown,1,473.15,473.15,2023-06-27
362,elizabeth weber,consumer,europe,unknown,1,472.71,472.71,2023-12-08
1113,michael li,corporate,north america,unknown,1,472.71,472.71,2023-09-17
1594,susan wang,consumer,south america,unknown,1,472.62,472.62,2023-08-16
1764,zara suzuki,consumer,north america,unknown,1,472.08,472.08,2023-02-09
588,ingrid martinez,home office,north america,unknown,1,470.20,470.20,2024-10-23
816,karen nilsson,consumer,asia pacific,unknown,1,469.35,469.35,2024-04-20
69,amina singh,consumer,north america,unknown,1,466.65,466.65,2025-04-22
1535,sarah suzuki,home office,north america,unknown,1,466.16,466.16,2023-10-28
790,joseph johansson,consumer,north america,unknown,1,465.30,465.30,2024-06-04
1225,olivia ferrari,home office,asia pacific,unknown,1,465.06,465.06,2023-09-26
1135,nadia costa,consumer,north america,unknown,2,464.42,232.21,2024-05-05
1311,oscar zhang,consumer,europe,unknown,1,464.30,464.30,2024-11-22
1098,mia white,corporate,north america,unknown,1,460.47,460.47,2024-07-15
1518,sarah khan,home office,south america,unknown,1,460.02,460.02,2023-09-21
984,lucas tanaka,home office,middle east & africa,unknown,1,457.92,457.92,2025-03-30
832,karen wang,corporate,middle east & africa,unknown,1,456.04,456.04,2023-06-19
288,clara sharma,consumer,middle east & africa,unknown,1,455.58,455.58,2025-07-06
126,ayumi johnson,consumer,north america,unknown,1,453.36,453.36,2023-03-29
124,ayumi harris,consumer,north america,unknown,1,452.88,452.88,2025-05-06
1751,zara leroy,corporate,asia pacific,unknown,1,449.84,449.84,2023-12-03
1738,yuki thomas,corporate,south america,unknown,1,446.58,446.58,2024-12-03
1401,raj garcia,consumer,south america,unknown,1,446.04,446.04,2025-01-29
631,ivan costa,home office,europe,unknown,1,445.56,445.56,2025-08-30
1452,robert chen,consumer,asia pacific,unknown,1,443.48,443.48,2024-04-18
244,christopher khan,consumer,asia pacific,unknown,1,441.36,441.36,2023-12-01
624,isabella thomas,home office,asia pacific,unknown,1,440.70,440.70,2025-12-25
904,li sharma,consumer,middle east & africa,unknown,1,440.55,440.55,2023-10-20
1172,noah khan,home office,north america,unknown,1,440.15,440.15,2023-06-11
564,hans müller,consumer,middle east & africa,unknown,2,439.19,219.60,2025-03-10
637,ivan li,home office,south america,unknown,1,437.52,437.52,2023-05-16
1753,zara miller,consumer,europe,unknown,1,437.19,437.19,2023-11-01
1570,sophie tanaka,consumer,europe,unknown,1,436.17,436.17,2025-10-05
1601,susan zhang,consumer,middle east & africa,unknown,1,435.84,435.84,2024-02-14
492,giulia harris,home office,europe,unknown,1,435.04,435.04,2025-10-31
1013,maria leroy,consumer,europe,unknown,1,431.76,431.76,2025-12-29
15,ahmed rodriguez,home office,middle east & africa,unknown,1,430.96,430.96,2025-10-16
271,clara laurent,corporate,north america,unknown,1,430.86,430.86,2025-01-17
1523,sarah li,consumer,middle east & africa,unknown,1,429.55,429.55,2023-10-08
332,diego schmidt,corporate,middle east & africa,unknown,1,429.04,429.04,2023-05-18
1727,yuki ferrari,corporate,north america,unknown,1,428.84,428.84,2024-02-04
1129,michael yamamoto,consumer,north america,unknown,1,424.92,424.92,2024-06-04
295,david anderson,consumer,middle east & africa,unknown,1,424.26,424.26,2023-01-27
591,ingrid nilsson,corporate,asia pacific,unknown,1,420.72,420.72,2025-08-17
692,james harris,consumer,asia pacific,unknown,1,418.10,418.10,2024-11-02
1094,mia tanaka,home office,europe,unknown,1,416.05,416.05,2025-12-11
1723,xiao white,corporate,europe,unknown,1,415.65,415.65,2025-04-22
679,jamal singh,home office,south america,unknown,1,413.98,413.98,2025-02-27
1597,susan white,home office,south america,unknown,1,413.55,413.55,2025-03-12
384,emma müller,corporate,europe,unknown,1,412.45,412.45,2025-01-16
1068,mia anderson,consumer,europe,unknown,1,412.41,412.41,2025-03-17
1667,wei taylor,home office,asia pacific,unknown,1,410.96,410.96,2024-06-03
771,john ferrari,consumer,europe,unknown,1,409.56,409.56,2024-07-14
1010,maria johnson,corporate,north america,unknown,1,409.32,409.32,2024-10-17
94,amir thompson,corporate,south america,unknown,1,408.55,408.55,2025-08-01
1674,william ali,home office,asia pacific,unknown,1,408.32,408.32,2025-11-07
862,kenji wang,consumer,asia pacific,unknown,1,407.81,407.81,2025-11-29
1499,sakura smith,corporate,north america,unknown,1,407.52,407.52,2024-05-17
697,james li,home office,north america,unknown,1,407.25,407.25,2024-01-01
562,hans miller,consumer,europe,unknown,1,406.05,406.05,2024-10-09
1603,thomas chen,consumer,europe,unknown,1,405.87,405.87,2023-03-27
1046,mary johansson,consumer,asia pacific,unknown,1,405.86,405.86,2023-06-24
1237,olivia patel,home office,europe,unknown,1,405.50,405.50,2023-12-24
350,elizabeth moreau,home office,asia pacific,unknown,1,402.64,402.64,2023-03-02
1664,wei sharma,consumer,middle east & africa,unknown,1,398.50,398.50,2025-08-16
773,john laurent,consumer,north america,unknown,1,398.40,398.40,2023-09-03
646,ivan robinson,consumer,europe,unknown,1,397.98,397.98,2024-11-17
1564,sophie pereira,home office,europe,unknown,1,395.80,395.80,2024-11-21
633,ivan davis,corporate,asia pacific,unknown,1,395.55,395.55,2023-08-10
166,barbara nilsson,corporate,asia pacific,unknown,1,393.40,393.40,2024-04-21
979,lucas russo,home office,europe,unknown,1,392.80,392.80,2024-05-04
1099,michael ahmed,consumer,north america,unknown,1,392.02,392.02,2025-07-19
772,john johansson,corporate,europe,unknown,1,391.72,391.72,2023-01-02
423,fatima ferrari,corporate,asia pacific,unknown,1,391.44,391.44,2023-12-02
252,christopher rodriguez,consumer,europe,unknown,1,391.20,391.20,2025-09-16
326,diego miller,home office,asia pacific,unknown,1,390.34,390.34,2025-09-07
1234,olivia nilsson,consumer,south america,unknown,1,389.85,389.85,2024-04-07
336,diego thomas,consumer,middle east & africa,unknown,1,389.16,389.16,2023-12-20
1080,mia jones,home office,europe,unknown,1,388.48,388.48,2024-10-09
21,ahmed singh,corporate,north america,unknown,1,386.36,386.36,2024-02-04
456,felix costa,home office,middle east & africa,unknown,1,386.00,386.00,2023-07-31
1618,thomas oliveira,corporate,europe,unknown,1,386.00,386.00,2025-07-13
1294,oscar martinez,corporate,north america,unknown,1,385.90,385.90,2023-12-10
1247,olivia williams,consumer,asia pacific,unknown,1,385.80,385.80,2024-05-04
727,jennifer pereira,consumer,middle east & africa,unknown,1,385.52,385.52,2025-09-08
1044,mary hassan,home office,north america,unknown,1,385.02,385.02,2023-08-19
829,karen suzuki,consumer,europe,unknown,1,384.96,384.96,2025-09-17
1351,pierre wang,consumer,europe,unknown,1,384.88,384.88,2023-08-09
807,karen anderson,corporate,north america,unknown,1,383.98,383.98,2024-07-11
709,james williams,corporate,north america,unknown,1,381.78,381.78,2025-10-16
1037,mary chen,home office,europe,unknown,1,381.45,381.45,2023-08-31
375,emma johnson,corporate,asia pacific,unknown,1,381.16,381.16,2025-10-01
1299,oscar santos,corporate,north america,unknown,1,378.84,378.84,2023-06-01
611,isabella johnson,consumer,middle east & africa,unknown,1,378.76,378.76,2023-12-20
1662,wei santos,consumer,asia pacific,unknown,1,378.21,378.21,2023-12-11
1194,olga leroy,corporate,middle east & africa,unknown,1,377.92,377.92,2025-08-25
346,elizabeth harris,corporate,north america,unknown,1,377.58,377.58,2023-07-11
570,hans rossi,consumer,europe,unknown,1,376.72,376.72,2025-10-27
839,kenji hassan,corporate,asia pacific,unknown,1,376.72,376.72,2025-11-19
1532,sarah santos,consumer,south america,unknown,1,375.54,375.54,2024-12-01
1514,sarah jackson,corporate,middle east & africa,unknown,1,374.90,374.90,2024-06-14
535,hanna sato,consumer,europe,unknown,2,373.46,186.73,2025-08-27
884,layla patel,consumer,north america,unknown,1,371.21,371.21,2024-10-09
382,emma moreau,consumer,europe,unknown,1,369.25,369.25,2024-03-10
1009,maria hassan,consumer,europe,unknown,1,367.50,367.50,2024-06-28
828,karen suzuki,home office,asia pacific,unknown,1,365.02,365.02,2025-02-26
167,barbara robinson,consumer,north america,unknown,1,364.88,364.88,2025-07-29
821,karen rossi,consumer,asia pacific,unknown,1,364.60,364.60,2024-08-28
701,james rossi,consumer,europe,unknown,1,364.55,364.55,2025-11-08
20,ahmed singh,home office,europe,unknown,1,362.67,362.67,2023-08-08
381,emma miller,consumer,europe,unknown,1,361.12,361.12,2025-10-30
364,elizabeth williams,corporate,europe,unknown,2,360.94,180.47,2025-08-23
1371,priya laurent,consumer,europe,unknown,1,360.16,360.16,2024-02-07
217,chen patel,home office,asia pacific,unknown,2,357.04,178.52,2024-11-05
906,li suzuki,consumer,north america,unknown,1,356.28,356.28,2025-07-17
1567,sophie schmidt,home office,south america,unknown,1,356.10,356.10,2025-11-01
842,kenji jones,consumer,asia pacific,unknown,1,355.20,355.20,2023-04-26
872,layla garcia,corporate,north america,unknown,1,355.08,355.08,2024-10-31
339,elizabeth ahmed,corporate,south america,unknown,1,354.67,354.67,2023-03-08
390,emma sharma,consumer,middle east & africa,unknown,1,350.64,350.64,2025-07-16
1052,mary martin,corporate,asia pacific,unknown,1,350.28,350.28,2023-08-31
269,clara jackson,consumer,asia pacific,unknown,1,349.68,349.68,2023-05-18
1644,wei johnson,home office,asia pacific,unknown,1,349.29,349.29,2024-04-15
1467,robert rodriguez,consumer,asia pacific,unknown,1,349.16,349.16,2025-01-19
303,david park,consumer,middle east & africa,unknown,1,347.27,347.27,2025-04-11
484,felix yamamoto,consumer,asia pacific,unknown,1,346.74,346.74,2023-02-07
1100,michael ali,consumer,europe,unknown,1,346.06,346.06,2023-09-02
1554,sophie khan,consumer,middle east & africa,unknown,1,343.95,343.95,2025-12-17
1150,nadia robinson,home office,asia pacific,unknown,1,343.63,343.63,2024-12-27
1758,zara oliveira,home office,europe,unknown,1,343.10,343.10,2025-10-02
279,clara oliveira,consumer,north america,unknown,1,342.64,342.64,2023-04-19
888,layla sharma,corporate,middle east & africa,unknown,1,342.36,342.36,2025-09-26
752,jessica müller,home office,europe,unknown,1,342.10,342.10,2023-10-08
1441,richard romano,corporate,south america,unknown,1,340.77,340.77,2023-10-05
1156,nadia tanaka,corporate,europe,unknown,1,340.75,340.75,2023-10-20
404,ethan johnson,consumer,middle east & africa,unknown,1,338.64,338.64,2024-12-13
926,liam rodriguez,consumer,middle east & africa,unknown,1,338.60,338.60,2025-01-18
921,liam martin,consumer,south america,unknown,1,337.02,337.02,2025-11-19
948,linda patel,consumer,europe,unknown,1,335.32,335.32,2024-07-27
198,carlos smith,home office,north america,unknown,1,335.28,335.28,2023-03-25
1205,olga robinson,corporate,asia pacific,unknown,1,333.36,333.36,2025-11-09
483,felix white,consumer,asia pacific,unknown,1,332.12,332.12,2024-04-23
1450,richard yamamoto,corporate,south america,unknown,1,331.42,331.42,2025-04-14
1432,richard kumar,consumer,asia pacific,unknown,1,329.67,329.67,2024-04-08
1124,michael tanaka,consumer,europe,unknown,1,327.52,327.52,2025-04-27
449,fatima williams,corporate,europe,unknown,1,327.18,327.18,2024-10-26
1756,zara nilsson,consumer,north america,unknown,1,327.10,327.10,2023-11-12
951,linda russo,consumer,asia pacific,unknown,1,326.88,326.88,2023-10-23
1101,michael davis,consumer,asia pacific,unknown,1,326.34,326.34,2023-02-21
1096,mia weber,consumer,europe,unknown,1,324.87,324.87,2025-02-03
547,hans costa,consumer,north america,unknown,1,322.78,322.78,2024-01-08
280,clara robinson,consumer,europe,unknown,1,322.04,322.04,2025-09-02
1020,maria rodriguez,consumer,europe,unknown,1,321.33,321.33,2025-07-31
740,jessica anderson,consumer,middle east & africa,unknown,1,320.50,320.50,2023-03-21
1602,thomas brown,home office,europe,unknown,1,319.30,319.30,2025-06-03
864,kenji williams,home office,europe,unknown,1,317.35,317.35,2025-08-16
715,jennifer ferrari,consumer,north america,unknown,2,317.14,158.57,2025-06-27
503,giulia rodriguez,home office,middle east & africa,unknown,1,317.00,317.00,2025-01-26
1748,zara harris,corporate,north america,unknown,1,314.50,314.50,2024-09-16
1741,zara anderson,corporate,europe,unknown,1,313.98,313.98,2024-08-14
999,marco sato,consumer,europe,unknown,1,313.64,313.64,2025-11-10
1589,susan li,corporate,europe,unknown,1,313.40,313.40,2024-02-27
913,liam clark,consumer,middle east & africa,unknown,1,313.00,313.00,2025-04-25
1673,william ahmed,home office,north america,unknown,1,311.74,311.74,2024-01-10
1592,susan russo,home office,asia pacific,unknown,1,310.97,310.97,2025-12-31
1144,nadia martin,home office,asia pacific,unknown,1,310.50,310.50,2024-01-11
532,hanna rodriguez,consumer,europe,unknown,1,310.36,310.36,2025-05-01
1233,olivia miller,consumer,north america,unknown,1,308.82,308.82,2024-01-13
338,diego williams,consumer,asia pacific,unknown,1,307.89,307.89,2025-11-18
955,linda suzuki,corporate,north america,unknown,1,307.20,307.20,2024-06-18
1770,zara williams,consumer,europe,unknown,1,306.60,306.60,2025-09-26
1619,thomas patel,consumer,south america,unknown,1,305.90,305.90,2023-03-16
1258,omar hassan,consumer,asia pacific,unknown,1,305.70,305.70,2023-08-29
1648,wei li,corporate,south america,unknown,1,305.60,305.60,2025-04-20
479,felix smith,corporate,south america,unknown,1,305.16,305.16,2023-02-03
354,elizabeth sato,consumer,middle east & africa,unknown,1,303.60,303.60,2023-07-27
698,james miller,home office,north america,unknown,1,303.57,303.57,2025-04-11
195,carlos sharma,corporate,north america,unknown,1,303.50,303.50,2024-11-24
95,amir thompson,corporate,middle east & africa,unknown,1,302.85,302.85,2023-06-17
84,amir hassan,consumer,north america,unknown,2,302.81,151.41,2024-06-09
1649,wei li,corporate,north america,unknown,1,302.14,302.14,2023-08-04
1453,robert chen,consumer,north america,unknown,1,302.08,302.08,2025-02-12
250,christopher park,consumer,europe,unknown,2,301.40,150.70,2025-07-15
154,barbara davis,home office,europe,unknown,1,301.32,301.32,2023-10-22
258,christopher williams,home office,asia pacific,unknown,1,301.23,301.23,2023-08-22
26,ahmed thompson,consumer,europe,unknown,1,301.21,301.21,2023-07-07
1348,pierre rodriguez,home office,north america,unknown,1,300.54,300.54,2024-07-15
708,james wang,home office,asia pacific,unknown,1,298.56,298.56,2024-03-13
827,karen suzuki,corporate,north america,unknown,1,298.29,298.29,2023-01-02
25,ahmed taylor,home office,asia pacific,unknown,1,298.08,298.08,2023-05-23
716,jennifer garcia,consumer,south america,unknown,1,297.10,297.10,2023-08-16
563,hans miller,home office,north america,unknown,1,297.04,297.04,2024-11-14
774,john laurent,consumer,europe,unknown,1,296.60,296.60,2024-05-18
700,james patel,corporate,north america,unknown,1,296.08,296.08,2025-02-05
1696,william sato,corporate,europe,unknown,1,292.81,292.81,2025-11-17
1612,thomas johnson,corporate,north america,unknown,1,292.37,292.37,2024-10-19
1170,noah jones,home office,asia pacific,unknown,1,291.93,291.93,2023-07-01
1684,william kim,consumer,north america,unknown,1,291.78,291.78,2023-08-11
1761,zara rodriguez,corporate,europe,unknown,1,291.76,291.76,2023-06-07
680,jamal taylor,consumer,north america,unknown,2,291.54,145.77,2025-07-21
846,kenji martin,consumer,europe,unknown,1,291.52,291.52,2025-01-30
206,chen chen,consumer,asia pacific,unknown,1,289.88,289.88,2025-09-23
873,layla garcia,consumer,europe,unknown,1,289.52,289.52,2024-11-02
263,clara dubois,corporate,asia pacific,unknown,1,288.33,288.33,2025-07-20
52,ali weber,corporate,asia pacific,unknown,1,287.95,287.95,2023-12-26
684,james ahmed,corporate,north america,unknown,1,286.90,286.90,2024-05-12
427,fatima johnson,consumer,europe,unknown,1,286.32,286.32,2025-09-02
309,david suzuki,consumer,middle east & africa,unknown,1,286.30,286.30,2024-09-06
866,kenji zhang,corporate,north america,unknown,1,286.30,286.30,2023-02-15
1005,maria costa,consumer,asia pacific,unknown,1,285.60,285.60,2024-09-10
1211,olga taylor,consumer,north america,unknown,1,284.82,284.82,2023-09-08
1228,olivia jones,consumer,europe,unknown,1,284.70,284.70,2024-09-28
396,emma wang,consumer,asia pacific,unknown,1,284.55,284.55,2025-08-28
1577,susan ali,consumer,asia pacific,unknown,1,284.20,284.20,2025-11-18
541,hanna williams,corporate,north america,unknown,1,284.08,284.08,2025-03-05
1318,patricia jackson,corporate,europe,unknown,2,284.01,142.01,2025-06-27
233,chen thompson,consumer,south america,unknown,1,283.83,283.83,2023-05-12
674,jamal rossi,consumer,north america,unknown,1,283.56,283.56,2025-10-31
416,ethan wang,corporate,europe,unknown,1,282.16,282.16,2023-11-07
1699,william wang,home office,middle east & africa,unknown,1,279.84,279.84,2025-04-10
940,linda hassan,corporate,asia pacific,unknown,1,279.65,279.65,2025-07-24
1178,noah rodriguez,consumer,europe,unknown,1,279.54,279.54,2025-08-09
517,hanna dubois,corporate,asia pacific,unknown,1,279.34,279.34,2023-12-27
417,ethan wang,corporate,south america,unknown,1,278.70,278.70,2025-08-10
102,ava ferrari,home office,south america,unknown,1,278.30,278.30,2023-04-04
838,kenji harris,consumer,europe,unknown,1,277.25,277.25,2025-12-23
1069,mia brown,consumer,south america,unknown,1,275.79,275.79,2025-06-06
468,felix park,consumer,south america,unknown,1,275.32,275.32,2023-03-23
871,layla fischer,corporate,asia pacific,unknown,1,274.64,274.64,2023-09-21
937,linda brown,consumer,north america,unknown,1,273.54,273.54,2023-08-08
1229,olivia kim,consumer,middle east & africa,unknown,1,272.96,272.96,2025-03-27
1599,susan yamamoto,home office,europe,unknown,1,272.64,272.64,2025-11-08
718,jennifer harris,corporate,south america,unknown,1,272.00,272.00,2025-05-01
1472,robert sharma,consumer,asia pacific,unknown,1,271.69,271.69,2023-06-01
508,giulia taylor,consumer,europe,unknown,1,271.38,271.38,2025-03-15
905,li smith,consumer,asia pacific,unknown,1,271.05,271.05,2025-07-25
485,giulia ali,consumer,asia pacific,unknown,1,270.58,270.58,2023-03-01
1325,patricia müller,consumer,north america,unknown,1,270.50,270.50,2023-05-23
1635,wei anderson,consumer,asia pacific,unknown,1,269.96,269.96,2025-04-19
325,diego miller,consumer,europe,unknown,1,269.60,269.60,2024-09-18
1731,yuki martin,consumer,europe,unknown,1,269.56,269.56,2024-02-08
1451,richard zhang,corporate,middle east & africa,unknown,1,269.48,269.48,2025-03-18
1691,william nilsson,corporate,europe,unknown,1,268.98,268.98,2023-04-03
1550,sophie jackson,consumer,asia pacific,unknown,1,268.81,268.81,2025-03-29
1266,omar patel,home office,europe,unknown,1,268.50,268.50,2025-05-04
941,linda johnson,consumer,asia pacific,unknown,1,267.44,267.44,2025-06-05
1029,maria weber,consumer,middle east & africa,unknown,1,267.28,267.28,2025-10-12
1444,richard santos,consumer,asia pacific,unknown,1,266.90,266.90,2024-10-13
1176,noah nilsson,consumer,north america,unknown,1,266.46,266.46,2025-05-21
